event_id,user_id,timestamp,device_type,browser,is_vpn,failed_logins,session_duration,bytes_sent,bytes_received,ip,success,label
214,830,2025-01-29 07:59:00,mobile,firefox,0,0,10.459232129849772,14710.474222781892,23007.477891836017,10.250.65.159,1,0
215,1171,2025-02-20 04:47:00,mobile,chrome,0,1,119.89048090038307,417122.3146493782,10166.483133547923,10.19.204.174,1,0
216,1699,2025-01-18 10:08:00,mobile,firefox,0,1,343.8831594691872,55919.268085673786,515376.43200804346,10.83.106.166,1,0
217,1507,2025-02-10 19:57:00,mobile,safari,1,0,,55453.082774366994,189605.97839578247,10.222.95.144,1,0
218,944,2025-02-17 02:32:00,mobile,chrome,0,1,395.22035852587,16526.396797509547,37058.505241620136,10.94.14.218,1,0
219,1623,2025-01-20 12:56:00,mobile,firefox,0,1,48.48393623694623,41270.877503273936,8215.674650967465,10.52.143.54,1,0
220,836,2025-02-23 17:49:00,mobile,safari,1,2,75.24416963038041,38377.31870967684,337161.65319896245,10.109.103.116,1,0
221,1540,2025-01-27 18:38:00,mobile,edge,0,0,50.103618260703286,3949.633924104291,76934.92472118147,10.29.229.197,1,0
222,487,2025-01-18 18:17:00,desktop,chrome,1,3,60.39718312555455,29896.803993407164,86655.92035560161,10.155.45.176,1,0
223,908,2025-01-14 12:38:00,tablet,edge,0,0,295.49435264693886,190279.584222193,22830.774027882384,10.92.88.34,1,0
224,1656,2025-01-16 23:59:00,desktop,firefox,0,3,245.20679088168723,3355.510906273041,50833.40572412721,10.104.41.45,1,0
225,493,2025-02-03 18:29:00,mobile,chrome,1,1,72.6452584799276,112850.04287718196,82587.81317806429,10.174.96.145,1,0
226,1241,2025-01-14 12:28:00,mobile,edge,1,0,74.09706296424764,83769.00621861708,4567.08185536507,10.106.192.135,1,0
227,561,2025-01-22 12:02:00,desktop,chrome,0,1,264.50727771284494,6531.968187650523,31021.33775232307,10.87.86.103,1,0
228,863,2025-02-12 15:35:00,desktop,safari,0,0,15.666678375719771,9015.157065923031,30896.12142455606,10.46.167.26,1,0
229,649,2025-02-22 12:49:00,desktop,chrome,0,0,12.470811984915615,47724.058550059664,55816.63339776331,10.236.45.41,1,0
230,1325,2025-02-10 17:37:00,desktop,firefox,1,2,15.892505419039223,2861.2279489156176,62837.7166087904,10.212.158.237,0,0
231,1511,2025-02-01 16:50:00,mobile,safari,0,0,255.94414041534523,32587.40345387748,20716.183598893505,10.119.133.245,1,0
232,1723,2025-02-11 18:28:00,tablet,edge,0,0,370.7182514891297,57254.150833533655,7486.799026867692,10.32.252.123,1,0
233,712,2025-01-25 16:53:00,desktop,safari,0,0,218.97414694989962,51171.46499385907,1706.7970466834054,10.156.246.171,1,0
234,396,2025-01-17 06:02:00,mobile,chrome,0,1,75.57991605031272,15019.598511873106,34889.56613929127,10.145.40.86,1,0
235,1862,2025-02-14 23:27:00,mobile,safari,0,1,53.18589161186997,26293.553567711144,28380.824443659763,10.26.252.9,1,0
236,785,2025-01-09 02:27:00,desktop,safari,0,3,115.05268355100242,28884.14025243572,9836.012422721104,10.224.135.47,1,0
237,1305,2025-02-24 07:20:00,mobile,chrome,0,1,142.1730024793253,25446.254262183887,14931.368909697883,10.217.175.19,1,0
238,761,2025-01-26 17:09:00,mobile,chrome,0,1,266.28729764148164,26051.211108302217,218728.71331111327,10.106.148.111,1,0
239,1669,2025-02-19 01:05:00,desktop,safari,0,2,34.88805511546893,104960.64419054204,7382.119054628262,10.215.72.164,1,0
240,153,2025-01-06 22:18:00,desktop,chrome,1,0,21.044489272884338,12891.632221583324,3090.6203569942277,10.115.233.136,1,0
241,80,2025-01-30 16:40:00,desktop,chrome,0,0,496.2358010581203,124169.22056481108,34799.70811633169,10.132.168.146,1,0
242,669,2025-01-26 07:36:00,mobile,safari,0,1,74.09570601476334,157122.37410840587,11585.169033647164,10.168.208.10,1,0
243,830,2025-01-22 09:16:00,tablet,chrome,0,1,11.797480293779543,8488.062444689484,74428.03499145643,10.227.190.191,1,0
244,1524,2025-01-31 17:12:00,mobile,safari,0,0,67.58823219588534,10430.430930744265,26632.865784086414,10.170.156.251,1,0
245,941,2025-02-09 17:27:00,tablet,chrome,0,0,5.302252559796147,2538.7004142943747,2218.742904704651,10.120.16.151,1,0
246,507,2025-02-26 12:26:00,mobile,safari,0,1,12.061587844654623,3922.5924000186424,20439.19879263942,10.245.146.69,1,0
247,152,2025-02-19 00:17:00,desktop,chrome,0,1,94.78078581096689,8536.258329868282,14966.425835702434,10.115.249.195,1,0
248,1622,2025-01-14 21:25:00,tablet,chrome,0,1,156.13905999251816,12031.813053568581,69730.11151735723,10.28.52.251,1,0
249,1018,2025-02-28 17:14:00,mobile,chrome,0,2,0.025408776224652638,31736.10720035099,31533.566037759174,10.81.2.141,1,0
250,1911,2025-01-30 21:37:00,desktop,firefox,1,0,68.49498752656994,10150.89468266322,40611.56631611764,10.185.193.50,1,0
251,662,2025-01-28 10:26:00,desktop,chrome,0,0,52.090231387326845,13097.088618489986,280697.22508235,10.88.37.136,1,0
252,448,2025-01-01 15:54:00,mobile,firefox,0,1,281.13848076195296,130370.17822085627,112255.90344554234,10.109.149.54,1,0
253,543,2025-02-10 02:15:00,desktop,chrome,1,3,39.921212767587605,97203.6204247702,9447.786692075813,10.132.249.97,1,0
254,820,2025-02-23 05:02:00,mobile,firefox,0,3,99.96045224978485,30428.51523773342,9421.576660287554,10.55.58.189,1,0
255,283,2025-01-18 14:04:00,desktop,chrome,0,2,115.75904999778115,203788.46867222385,9900.310945236144,10.34.237.105,0,0
256,263,2025-02-22 00:57:00,mobile,chrome,1,1,59.68693731159842,15072.215991039588,13643.680690843448,10.254.85.208,0,0
257,1587,2025-01-06 05:56:00,desktop,firefox,0,1,72.26816945866642,14512.648084417076,5602.296636288997,10.17.39.80,1,0
258,1385,2025-02-28 00:15:00,desktop,chrome,0,1,6.219802056361529,50413.71256888952,22225.006296884592,10.8.105.46,1,0
259,1004,2025-01-16 04:24:00,mobile,chrome,0,2,122.98150678319554,44107.25772933406,11072.03309619774,10.71.43.96,1,0
260,965,2025-01-29 21:02:00,mobile,firefox,1,1,88.19950181945143,26209.004990849295,25441.246452055148,10.86.203.59,1,0
261,994,2025-01-01 20:51:00,desktop,chrome,1,0,1.2624410176086587,11489.884737880342,46897.57897280949,10.229.116.99,1,0
262,1178,2025-02-23 21:32:00,mobile,chrome,1,0,317.60190661449013,20728.621860542487,31140.221721485195,10.64.13.192,1,0
263,572,2025-01-31 13:34:00,desktop,safari,0,0,28.698768362076034,28212.957445374417,6913.824050586753,10.52.191.86,0,0
264,1558,2025-02-28 05:48:00,tablet,chrome,1,1,39.03956285291926,8225.485569073988,20268.038665107553,10.70.241.97,1,0
265,17,2025-01-23 09:20:00,mobile,chrome,0,1,0.9292323766683177,11937.816034841244,30320.22639664237,10.242.25.105,1,0
266,1553,2025-01-04 14:09:00,mobile,chrome,0,0,28.538863999968093,11417.539939490716,17042.181235759257,10.199.139.65,1,0
267,1587,2025-02-10 16:42:00,tablet,chrome,0,2,58.206029181945055,12711.052469076003,16540.095590848105,10.145.110.3,1,0
268,1032,2025-01-10 18:51:00,tablet,edge,1,2,21.74806215205763,13068.48714571773,8197.928735279462,10.86.178.10,1,0
269,591,2025-02-06 22:03:00,mobile,firefox,0,1,48.04422276483583,15208.986996694495,45835.90067642643,10.94.183.101,1,0
270,1765,2025-01-03 02:15:00,desktop,safari,0,0,163.36569491328703,6429.545936324886,37488.19815801919,10.233.43.201,1,0
271,1638,2025-01-11 01:43:00,mobile,chrome,0,1,97.81472250371361,12261.757684429691,13927.281770391022,10.117.219.75,1,0
272,1864,2025-02-08 06:30:00,desktop,chrome,0,0,349.9929972187991,35839.714994613765,86601.88482616784,10.105.178.155,1,0
273,33,2025-02-10 10:18:00,mobile,chrome,0,3,25.3289301774688,38795.90846661654,2399.4661303879184,10.175.156.84,1,1
274,1262,2025-01-10 03:25:00,mobile,chrome,0,2,378.97737004675685,26960.94858426636,4058.9665858869967,10.184.116.41,1,0
275,15,2025-01-12 05:51:00,mobile,chrome,0,1,21.289880668077544,12757.38380672299,312721.33257060265,10.122.130.129,1,0
276,77,2025-02-21 12:17:00,mobile,chrome,0,0,19.189618287444638,11685.156645219424,63629.04797355249,10.151.61.111,1,0
277,125,2025-01-01 08:34:00,mobile,chrome,0,1,107.66683276118532,7907.052641637401,17299.524568241835,10.175.85.232,1,0
278,1552,2025-01-14 19:16:00,mobile,chrome,0,0,152.8340126159149,24124.643852910987,32644.75451789735,10.131.74.218,1,0
279,1455,2025-02-28 05:04:00,tablet,chrome,0,1,34.06464227952886,40564.181703008864,10981.177414378626,10.74.34.146,1,0
280,1784,2025-02-02 20:27:00,desktop,safari,0,2,79.89304541012754,90276.63496218249,133976.97569890125,10.83.187.235,1,0
281,1270,2025-01-02 14:51:00,desktop,safari,0,1,36.22658028161297,52072.299399065414,79995.32952121005,10.196.34.184,1,0
282,1114,2025-02-23 13:16:00,mobile,chrome,0,1,5.279643181765571,50992.051221537076,9980.918259717928,10.93.42.216,0,0
283,364,2025-01-21 12:07:00,tablet,safari,0,0,68.41628706445775,29228.52899090397,28173.751676073905,10.11.130.106,0,0
284,1401,2025-02-12 21:57:00,mobile,chrome,0,1,159.11094945321707,33142.609492262905,29655.839509049714,10.157.222.181,1,0
285,1822,2025-02-08 06:00:00,mobile,chrome,0,3,106.38448132842429,15616.715176214424,40696.10487438821,10.96.75.14,1,0
286,713,2025-01-23 00:30:00,desktop,safari,0,3,77.84777839432724,8129.53339796104,7686.99158605398,10.147.87.17,1,1
287,1393,2025-01-23 05:20:00,mobile,chrome,1,2,116.43183547398294,47575.05953996115,21871.203616576386,10.109.148.204,1,0
288,1005,2025-02-03 00:15:00,mobile,chrome,0,2,293.9418855213393,140126.49959021696,10179.865192095034,10.204.154.175,1,0
289,1043,2025-01-23 20:56:00,mobile,chrome,1,1,33.356643165197156,12702.603562173588,103523.07534450426,10.160.160.72,1,0
290,1597,2025-01-11 10:34:00,mobile,chrome,0,0,96.31416227448372,16765.923074146645,61603.754364478285,10.151.13.88,0,0
291,583,2025-02-13 08:43:00,mobile,firefox,0,0,36.07249000094679,22532.61558939444,5706.028978431155,10.58.244.102,1,0
292,1752,2025-02-10 10:59:00,desktop,firefox,0,0,181.18479745730144,66079.01527621986,7438.574206733839,10.24.175.204,1,0
293,1971,2025-02-06 03:06:00,mobile,chrome,0,1,103.66017944057842,23587.422863479598,9064.312945255959,10.69.96.240,1,0
294,231,2025-02-14 11:56:00,mobile,chrome,0,2,136.17482470647818,38649.47423072404,26919.88328176633,10.207.179.162,1,0
295,1023,2025-02-01 02:27:00,mobile,chrome,1,1,100.76509180350493,41681.336165182634,71212.62814968305,10.176.59.186,1,0
296,35,2025-02-25 16:48:00,mobile,safari,1,2,42.49828635436464,16519.10886928611,57733.633103777494,10.99.207.157,1,0
297,677,2025-02-23 04:17:00,mobile,safari,1,2,361.34406535599646,29443.258623878122,104163.74758042436,10.37.216.133,1,0
298,748,2025-02-28 20:49:00,mobile,chrome,0,0,19.21097419981575,7320.24371549228,61536.8640231753,10.14.154.214,1,0
299,1328,2025-01-07 11:41:00,mobile,chrome,1,5,13.535695568929015,151284.76361225103,20983.117787620737,10.2.179.109,1,0
300,782,2025-01-07 02:49:00,tablet,chrome,0,1,77.58464583367127,53618.68318574437,63481.34956984369,10.231.225.197,0,0
301,725,2025-01-29 04:27:00,mobile,safari,0,1,80.29774099067605,107868.26365619694,3038.638483067526,10.246.145.26,1,0
302,1547,2025-02-11 13:16:00,mobile,edge,0,1,35.9782233032538,29781.353806641717,11772.479091835452,10.195.140.42,1,0
303,1517,2025-01-15 08:15:00,desktop,chrome,0,2,203.47118522571415,17889.320379486613,2405.9962415799905,10.122.112.70,1,0
304,18,2025-01-07 21:50:00,mobile,chrome,0,3,59.55561307547177,4371.543257169429,9801.785577476117,10.141.229.251,1,0
305,675,2025-01-03 05:00:00,mobile,chrome,0,1,29.453198781287426,15473.722452729155,5051.4382953404165,10.242.255.31,1,0
306,1529,2025-02-03 06:50:00,desktop,chrome,0,1,581.72246413153,22876.08630907038,31420.657350901572,10.216.244.145,1,0
307,206,2025-02-28 17:48:00,desktop,chrome,0,1,31.91715535896311,13060.06268459154,5345.390470863436,10.200.73.236,1,0
308,1073,2025-01-28 21:01:00,mobile,safari,0,0,4.787541144179744,12013.846354147134,28523.486433805865,10.232.122.112,1,0
309,985,2025-02-14 00:59:00,desktop,firefox,0,0,83.55963167070267,7838.804150774513,25180.31753169731,10.208.241.68,1,0
310,1396,2025-01-04 02:32:00,desktop,chrome,0,0,197.76700651077806,20670.463873252545,40638.45217507863,10.180.158.231,1,0
311,1353,2025-01-13 23:18:00,mobile,safari,0,0,118.21712085284075,8455.924601604558,27549.69125415485,10.0.27.88,1,0
312,1019,2025-02-10 19:41:00,tablet,chrome,0,1,88.24466615214227,34048.708120111245,25483.20651906823,10.117.38.149,1,0
313,827,2025-01-25 03:30:00,mobile,firefox,0,0,24.51760976065743,20436.63101897006,5125.982653705381,10.89.118.199,1,0
314,1582,2025-01-02 14:07:00,mobile,chrome,0,0,2.499318816591971,8019.310637031188,1049709.9188005526,10.248.62.56,1,0
315,765,2025-01-14 13:28:00,mobile,chrome,0,1,93.3414137880604,88039.89576748868,18603.672842124084,10.66.93.160,1,0
316,875,2025-02-17 14:08:00,desktop,firefox,0,1,109.88645834461423,44145.19215921757,95219.81065590827,10.100.154.110,0,0
317,839,2025-02-11 02:11:00,desktop,edge,0,1,166.18766776136806,11524.421367288,50017.00879790558,10.252.187.223,1,0
318,692,2025-02-18 13:32:00,desktop,chrome,0,1,89.49483860218014,5940.2595869651295,21105.046428880803,10.67.180.90,1,0
319,1260,2025-01-22 00:38:00,mobile,safari,0,1,5.529210346992838,32481.548680939148,11946.720037680829,10.66.122.40,1,0
320,1274,2025-02-25 17:34:00,desktop,chrome,0,1,797.6894522218721,52930.86257231505,24242.397843915158,10.87.134.129,1,0
321,1799,2025-02-25 04:36:00,tablet,safari,0,1,182.22393000455702,16441.103540447515,38290.41113528636,10.154.233.68,1,0
322,889,2025-01-23 01:13:00,mobile,chrome,0,1,5.494634304509079,,3761.0001574738762,10.51.140.26,1,0
323,1521,2025-01-13 10:52:00,mobile,firefox,0,2,37.84830467488768,20618.02565714779,50792.83530209363,10.198.31.229,1,0
324,607,2025-02-27 16:59:00,desktop,chrome,0,0,11.075051281143917,45800.82072027221,11805.246389843682,10.156.102.189,1,0
325,1926,2025-01-21 23:44:00,desktop,chrome,0,1,,46513.67309925706,131239.0657307708,10.80.188.112,1,0
326,1828,2025-01-30 18:25:00,mobile,chrome,0,1,196.2023166065651,4020.48321850476,110205.20543183903,10.150.8.129,0,0
327,1183,2025-02-25 21:48:00,mobile,chrome,0,1,8.888612682195182,19912.802463602966,14403.674273701876,10.100.186.129,1,0
328,1447,2025-01-17 03:26:00,desktop,chrome,1,0,29.442021074249272,3860.897010473283,6152.822507702818,10.227.202.46,1,0
329,1160,2025-02-23 01:56:00,desktop,edge,1,0,19.58950003953765,20108.302461093117,4570.70016850328,10.81.207.36,0,0
330,394,2025-01-10 15:30:00,mobile,safari,0,1,49.990982703120615,3665.773063379383,33888.58946871272,10.120.41.139,1,0
331,1882,2025-01-18 14:09:00,desktop,chrome,1,0,52.36374276786153,40338.78699789592,25834.674262097327,10.61.106.185,1,0
332,1481,2025-01-24 07:14:00,desktop,chrome,0,1,12.125477926018347,4678.587610738025,204504.2078543197,10.102.79.51,1,0
333,840,2025-01-29 23:37:00,mobile,chrome,0,3,24.635899809334084,15619.935530737936,10534.023862686623,10.6.199.1,1,0
334,505,2025-01-15 14:11:00,mobile,firefox,1,0,200.6678314948645,24351.08918441313,9460.076447732472,10.5.251.13,1,0
335,1338,2025-02-23 00:32:00,mobile,firefox,0,2,235.9555886888473,7160.41459806705,8607.869894970103,10.235.202.112,1,0
336,863,2025-02-09 21:12:00,desktop,chrome,0,2,151.7315089983831,38114.69583330745,44718.728209406516,10.5.80.152,1,0
337,1657,2025-02-10 05:42:00,desktop,chrome,0,0,0.926440951186043,32348.02905114932,8636.781456587903,10.111.94.199,1,0
338,435,2025-02-13 21:44:00,desktop,chrome,0,2,31.926549967055138,15988.105177967713,43546.76042434804,10.172.27.0,1,0
339,1042,2025-02-08 05:40:00,desktop,chrome,1,0,26.370396989738637,47589.31462264435,20759.516318014692,10.62.189.215,1,0
340,227,2025-02-08 14:49:00,mobile,chrome,0,0,113.1125948034916,27605.69028084556,7910.971036525454,10.215.134.167,1,0
341,1428,2025-02-09 15:12:00,mobile,safari,0,4,75.52288187105779,23392.28684701117,73726.13731571817,10.254.180.37,1,0
342,799,2025-02-13 05:36:00,mobile,edge,0,0,49.7178860766601,24881.37930421968,93833.14532023256,10.251.7.5,1,0
343,386,2025-02-25 06:12:00,desktop,safari,0,0,160.454120935057,4222.436235040451,23302.944682417252,10.141.106.117,1,0
344,1111,2025-01-12 19:03:00,tablet,chrome,1,0,12.439142421991077,21627.796743933588,70944.584834868,10.97.74.194,1,0
345,1143,2025-02-01 00:43:00,mobile,edge,0,1,145.05610206480534,27217.849042220696,99800.71251848963,10.203.254.198,1,0
346,605,2025-01-12 01:24:00,desktop,chrome,0,3,65.96697565110591,24378.557162958987,104594.61083346418,10.241.250.39,1,0
347,1879,2025-01-11 21:45:00,mobile,chrome,0,0,87.92782563664939,5919.944506695779,18704.759078500007,10.69.160.67,1,0
348,151,2025-02-26 23:43:00,desktop,safari,0,0,,31766.142388673663,109322.17471405167,10.216.244.145,1,0
349,666,2025-01-29 08:43:00,desktop,chrome,0,0,263.64954827659,12200.182554072626,28653.433383582,10.183.32.98,1,0
350,500,2025-02-12 06:04:00,desktop,chrome,0,0,76.65231926643868,46341.16267920987,12493.9595842011,10.32.83.64,1,0
351,1852,2025-02-13 17:35:00,tablet,safari,0,2,14.429220404096363,7786.554889389823,70456.58423783675,10.237.219.45,1,0
352,492,2025-01-02 21:42:00,tablet,chrome,0,1,5.136232653526738,99107.54477147662,15302.976685684715,10.162.109.60,1,0
353,441,2025-01-30 12:40:00,desktop,chrome,0,0,487.4458699903977,18653.35725893944,35127.54048167111,10.93.76.191,1,0
354,1182,2025-01-11 19:38:00,desktop,chrome,0,2,10.576820677483562,3939.369857329111,58051.52667704918,10.182.196.22,1,0
355,522,2025-01-19 19:05:00,desktop,edge,0,3,44.666793216497005,23134.03149508179,25192.586780539194,10.172.9.26,0,0
356,565,2025-01-12 07:02:00,desktop,chrome,0,3,186.36291764043077,47372.65065048313,9480.019832331047,10.105.65.134,1,0
357,491,2025-02-09 23:30:00,mobile,chrome,0,3,112.0861422973591,4890.865316872282,36473.83997183445,10.162.156.202,0,0
358,1068,2025-01-08 22:05:00,tablet,chrome,1,0,235.83985330153288,19464.460760934613,7168.87106525074,10.238.56.35,1,0
359,1498,2025-01-28 00:19:00,tablet,chrome,1,1,209.2582075337879,2415.8150695453473,7008.259745365579,10.55.34.224,1,0
360,941,2025-01-19 08:18:00,desktop,chrome,0,4,114.53231703357682,93673.75041429285,76098.60404313824,10.91.252.118,1,0
361,1780,2025-02-27 18:27:00,mobile,safari,0,2,0.9030420252844253,23345.150971474715,10023.066381386556,10.106.200.56,1,0
362,533,2025-02-17 06:43:00,mobile,safari,1,1,364.1628280651391,70262.67741885467,194078.60495900342,10.94.96.241,1,0
363,1690,2025-01-22 03:04:00,mobile,safari,0,1,4.523609366284502,37323.9032164066,21292.176995661237,10.49.173.161,0,0
364,1483,2025-01-18 14:29:00,desktop,chrome,0,0,189.58768046601085,2950.6024931119905,50195.66770765456,10.2.161.169,1,0
365,148,2025-02-13 01:10:00,mobile,safari,0,0,34.68768542741226,7732.076113791155,4963.238294694847,10.242.182.61,1,0
366,1336,2025-02-07 21:27:00,desktop,edge,0,2,141.21553247057597,8587.4814939073,3699.9691185806346,10.243.194.80,0,0
367,1986,2025-02-03 07:18:00,mobile,chrome,0,1,45.29641261101091,12707.321394141145,288404.6301252151,10.108.170.127,0,0
368,1361,2025-01-05 07:56:00,desktop,chrome,0,2,27.904871092922264,25138.35873260377,139638.75214512012,10.221.103.127,1,0
369,517,2025-01-05 15:41:00,desktop,firefox,0,2,3.4832413221725105,8430.145444972108,174627.27488637532,10.171.143.26,1,0
370,868,2025-02-08 04:19:00,desktop,firefox,1,0,527.8474014482887,25129.480794397947,17445.43921203905,10.213.120.144,1,0
371,1739,2025-01-29 04:27:00,mobile,chrome,1,3,18.026380279667766,39098.60563307596,39464.0464014224,10.131.129.220,1,0
372,634,2025-02-19 18:33:00,mobile,safari,1,0,34.98511276885664,8144.684166016278,31043.589286398215,10.146.14.238,1,0
373,952,2025-01-02 17:59:00,mobile,chrome,0,4,257.7220564239999,11215.32498635689,30934.566036186843,10.160.189.103,1,0
374,1182,2025-01-12 03:57:00,desktop,edge,1,0,335.8583717210746,94544.49722299287,119500.08968474458,10.186.170.178,1,0
375,1656,2025-02-17 09:21:00,desktop,safari,0,0,63.305215686689365,42510.25053809613,95337.58235465929,10.98.99.11,1,0
376,1919,2025-02-28 17:58:00,mobile,chrome,0,2,37.59860795735115,13510.14058021554,37937.521262323666,10.210.28.207,1,0
377,1410,2025-02-14 01:43:00,mobile,chrome,0,1,22.568143212746218,65471.73111680052,9670.923517342504,10.114.63.188,1,0
378,868,2025-01-01 18:22:00,desktop,safari,0,3,100.60202216241383,13524.735843677543,114932.26191103632,10.183.254.160,1,0
